exponent,min_runtime_new,min_runtime_old
6482,9.04400076251477e-05,0.002838030006387271
6483,9.986000077333301e-05,0.002871210002922453
6484,9.838900587055832e-05,0.002826469994033687
6485,0.0001590200117789209,0.0030622799968114123
6486,0.00014853000175207853,0.0036981599987484515
6487,0.00015309100854210556,0.004040240004542284
6488,0.00011264999920967966,0.004021829998237081
6489,0.00014424999244511127,0.002857701008906588
6490,0.00011030999303329736,0.003956009997637011
6491,0.00010399999155197293,0.003019938987563364
6492,0.0001002000062726438,0.0037282700068317354
6493,0.00013316998956725,0.003305780002847314
6494,0.00015235999308060855,0.002852869001799263
6495,0.00019659000099636614,0.0035281099990243092
6496,9.993900312110782e-05,0.003655740001704544
6497,9.271000453736633e-05,0.004689118999522179
6498,0.0001665599993430078,0.004196388996206224
6499,0.00016479000623803586,0.003814898998825811
6500,0.00010633000056259334,0.003048110011150129
6501,8.906000584829599e-05,0.0038604790024692193
6502,0.00011357999756000936,0.004278588996385224
6503,0.0001704199967207387,0.0029223599995020777
6504,0.00011366000398993492,0.002916359997470863
6505,8.811999578028917e-05,0.0028923399950144812
6506,0.0001000199990812689,0.0038495900080306455
6507,0.00012291999883018434,0.0032435699977213517
6508,0.00010943999222945422,0.0031461000035051256
6509,0.00010086999100167304,0.0029711590032093227
6510,9.2760004918091e-05,0.0029556100053014234
6511,0.00011697100126184523,0.0029575299995485693
6512,9.14799893507734e-05,0.003270970002631657
6513,9.454900282435119e-05,0.0029834099987056106
6514,0.00011767999967560172,0.002938920006272383
6515,0.00011968000035267323,0.002964839994092472
6516,0.0001155299978563562,0.0032005290122469887
6517,0.00010148000728804618,0.0031051200057845563
6518,0.00016603000403847545,0.003268549990025349
6519,0.00016410899115726352,0.0032291200041072443
6520,0.0001139899977715686,0.004786680001416244
6521,0.00015859999984968454,0.00477895000949502
6522,0.00011747000098694116,0.003495349010336213
6523,0.00015678000636398792,0.005012270004954189
6524,0.00016713999502826482,0.004981819991371594
6525,0.0001690700009930879,0.003128728989395313
6526,0.00017241999739781022,0.005154769998625852
6527,0.00016095899627543986,0.004940239989082329
6528,0.00015685000107623637,0.005230319002293982
6529,0.0001694999955361709,0.003220550002879463
6530,0.00011375000758562237,0.0029066799907013774
6531,0.00010099000064656138,0.0030878700054017827
6532,0.00010073000157717615,0.002976029005367309
6533,0.00010140000085812062,0.002922450003097765
6534,0.00011103998986072838,0.002903970002080314
6535,9.370000043418258e-05,0.0029348599928198382
6536,0.00011810999421868473,0.0029747299995506182
6537,0.00010072000441141427,0.00300707999849692
6538,0.00016714000958018005,0.003995159990154207
6539,0.0001683610025793314,0.005048530001658946
6540,0.00015844999870751053,0.0037840900040464476
6541,0.0001564599951962009,0.004070100010721944
6542,0.0001567900035297498,0.0044173500064061955
6543,0.0001593000051798299,0.005037049995735288
6544,0.00015586099470965564,0.005012130000977777
6545,0.0001648399920668453,0.00347240999690257
6546,0.00015848000475671142,0.004852100013522431
6547,0.00015023000014480203,0.004171790002146736
6548,0.00016394999693147838,0.0038165500009199604
6549,9.411999781150371e-05,0.0029735400021309033
6550,9.30700043682009e-05,0.00295642000855878
6551,0.00010335999832022935,0.0029181489953771234
6552,0.00011117001122329384,0.0029375300073297694
6553,9.424999007023871e-05,0.002915220000431873
6554,9.856000542640686e-05,0.0029207499901531264
6555,9.41299949772656e-05,0.0029524999990826473
6556,9.855000826064497e-05,0.003395370004000142
6557,0.000142250006319955,0.003164258989272639
6558,9.861099533736706e-05,0.003018780000275001
6559,0.0001024610101012513,0.0030348699947353452
6560,0.00010073000157717615,0.0029968000017106533
6561,9.319900709670037e-05,0.0028906799998367205
6562,0.00010112999007105827,0.002927399007603526
6563,0.0001020399940898642,0.0029557500092778355
6564,0.00010534000466577709,0.0029544300050474703
6565,0.0001022100041154772,0.002936250006314367
6566,0.00014637000276707113,0.0029929390002507716
6567,9.441000293008983e-05,0.0030023799918126315
6568,9.773099736776203e-05,0.003442479996010661
6569,0.00016465000226162374,0.004863270005444065
6570,0.00015510999946855009,0.0044027799885952845
6571,9.163000504486263e-05,0.004660360005800612
6572,9.223000961355865e-05,0.003866529994411394
6573,0.00011142999574076384,0.003751509007997811
6574,0.0001470300048822537,0.004992058995412663
6575,0.00017552000645082444,0.005060369003331289
6576,0.00017564099107403308,0.005122689995914698
6577,0.00017484999261796474,0.0030606099899159744
6578,0.0001713599922368303,0.0033206399966729805
6579,0.00016746000619605184,0.0036491000064415857
6580,0.00010318000568076968,0.004629209011909552
6581,9.027999476529658e-05,0.004008809002698399
6582,0.0001670199999352917,0.004563519993098453
6583,0.0001717709965305403,0.00458598900877405
6584,0.00016226999287027866,0.004377528995973989
6585,0.00016397000581491739,0.005065909994300455
6586,0.00016239999968092889,0.005149829987203702
6587,0.0001678709959378466,0.005073590000392869
6588,0.00016815999697428197,0.004964288993505761
6589,0.00016271999629680067,0.004869049997068942
6590,0.0001636200031498447,0.0048844900011317804
6591,0.00016163999680429697,0.004636358993593603
6592,9.262000094167888e-05,0.005042910008342005
6593,0.00015892001101747155,0.005164809001144022
6594,0.000152900000102818,0.005336410002200864
6595,0.000168889993801713,0.004807899997103959
6596,0.0001637700042920187,0.005278340002405457
6597,0.0001507600100012496,0.00570652999158483
6598,0.00015175000589806587,0.004661510000005364
6599,0.00015223999798763543,0.004711208996013738
6600,0.000155999994603917,0.003048949991352856
6601,9.451000369153917e-05,0.004595299993525259
6602,0.0001718700077617541,0.003505589993437752
6603,0.00011248000373598188,0.003979060013080016
6604,0.0001142289984272793,0.004606269998475909
6605,0.00016086999676190317,0.004757860006066039
6606,0.000169319988344796,0.0051865900022676215
6607,0.00017289000970777124,0.004983889011782594
6608,0.00015906999760773033,0.0036749790015164763
6609,8.981999417301267e-05,0.0030656500020995736
6610,0.00010099999781232327,0.003074078995268792
6611,9.442999726161361e-05,0.0030936399998608977
6612,0.00011275999713689089,0.0031339400011347607
6613,0.00010399000893812627,0.003060260001802817
6614,9.127899829763919e-05,0.003023519995622337
6615,9.791999764274806e-05,0.0030060900026001036
6616,9.359000250697136e-05,0.0030640900076832622
6617,9.002900333143771e-05,0.003031868996913545
6618,0.00010330999793950468,0.003040990006411448
6619,9.677000343799591e-05,0.003014368994627148
6620,9.533000411465764e-05,0.0030888999899616465
6621,0.00015413900837302208,0.0030853600037517026
6622,0.00010480999480932951,0.0030881900020176545
6623,9.30499954847619e-05,0.003008430008776486
6624,8.990899368654937e-05,0.0030736500048078597
6625,0.00010427999950479716,0.0031487900123465806
6626,9.33800038183108e-05,0.002999999007442966
6627,9.186999523080885e-05,0.003886619000695646
6628,0.00011547000030986965,0.0035202500002924353
6629,0.00016676000086590648,0.005130860008648597
6630,0.0001719900028547272,0.005402399008744396
6631,0.00016355000843759626,0.005221489001996815
6632,0.00013424101052805781,0.004180499003268778
6633,0.0001650100020924583,0.005243549006991088
6634,0.00016465000226162374,0.004811070000869222
6635,0.000169360006111674,0.0039587700011907145
6636,0.00010320000001229346,0.0040996699972311035
6637,0.00017742998898029327,0.003973718994529918
6638,0.0001749600050970912,0.0042461999983061105
6639,0.00017324100190307945,0.004774290006025694
6640,0.00016434000281151384,0.003662250004708767
6641,0.00016650000179652125,0.0047733499959576875
6642,0.00013211900659371167,0.0036620500031858683
6643,0.0001792900002328679,0.004425408988026902
6644,0.0001685699971858412,0.004544629991869442
6645,0.00016975999460555613,0.00414242000260856
6646,0.00016239999968092889,0.003970229998230934
6647,0.000172460000612773,0.004638619997422211
6648,0.00016819000302348286,0.004148308988078497
6649,9.44399944273755e-05,0.003945200005546212
6650,9.739000233821571e-05,0.004047529990202747
6651,0.00017731900152284652,0.0031157900084508583
6652,0.00010464999650139362,0.0032531199976801872
6653,9.777100058272481e-05,0.0031565289973514155
6654,9.406000026501715e-05,0.0031214899936458096
6655,9.444900206290185e-05,0.003083220013650134
6656,0.00010237999958917499,0.003085449992795475
6657,0.00016036001034080982,0.0032285300112562254
6658,9.436999971512705e-05,0.003115929997875355
6659,9.150001278612763e-05,0.0030917590047465637
6660,9.37899894779548e-05,0.003064659991650842
6661,0.00010088999988511205,0.003019799987669103
6662,9.285000851377845e-05,0.0030582900071749464
6663,9.084999328479171e-05,0.0030619299941463396
6664,9.559000318404287e-05,0.003137470004730858
6665,9.112998668570071e-05,0.003064890013774857
6666,0.00011621000885497779,0.003071670013014227
6667,9.697998757474124e-05,0.003118200009339489
6668,0.00010383999324403703,0.003133869991870597
6669,9.601999772712588e-05,0.0031068399985088035
6670,0.00010893998842220753,0.0031289299950003624
6671,0.00011240999447181821,0.0031059299944899976
6672,9.508999937679619e-05,0.0031296599918277934
6673,9.459099965170026e-05,0.005306930004735477
6674,0.00016225999570451677,0.00533346900192555
6675,0.00016942000365816057,0.0053152390028117225
6676,0.0001673700026003644,0.005333170003723353
6677,0.00016742000298108906,0.004538609005976468
6678,0.00016434999997727573,0.00522756899590604
6679,0.0001722499873721972,0.004021059998194687
6680,0.00015033000090625137,0.004676078999182209
6681,0.00016960001084953547,0.005433689002529718
6682,9.248900460079312e-05,0.003733670004294254
6683,9.478999709244817e-05,0.004203259013593197
6684,0.00017051000031642616,0.0032284699991578236
6685,0.00010375000420026481,0.0032551099866395816
6686,9.277999924961478e-05,0.0035119600070174783
6687,9.444000897929072e-05,0.0033590600069146603
6688,0.00017174000095110387,0.003861680001136847
6689,9.074000990949571e-05,0.0033576999994693324
6690,9.573099669069052e-05,0.0034449489903636277
6691,9.668999700807035e-05,0.003342080002767034
6692,9.057999704964459e-05,0.003278219999629073
6693,0.00017680900054983795,0.004052780001075007
6694,0.00016789999790489674,0.0038368700043065473
6695,0.0001785200001904741,0.0031895600113784894
6696,0.00017623099847696722,0.0033827790030045435
6697,0.0001819400058593601,0.0033157500001834705
6698,0.0001676099927863106,0.005255709998891689
6699,0.000172889995155856,0.005181610002182424
6700,0.00016442999185528606,0.003885040001478046
6701,0.00010393999400548637,0.0035397600004216656
6702,9.185100498143584e-05,0.0034609499998623505
6703,9.693999891169369e-05,0.0033272490109084174
6704,0.00017352000577375293,0.0048950100026559085
6705,0.00016339999274350703,0.005101948991068639
6706,0.00017128999752458185,0.005154839993338101
6707,0.00016727999900467694,0.005187779999687336
6708,0.00017906998982653022,0.005607119994238019
6709,0.00018110001110471785,0.005174189995159395
6710,0.00015837998944334686,0.0052919300069333985
6711,0.00017907000437844545,0.005322769997292198
6712,0.00017219000437762588,0.0042290690034860745
6713,0.0001641200069570914,0.0046488999942084774
6714,0.00017797999316826463,0.004928780006594025
6715,0.00016445000073872507,0.005350949999410659
6716,0.00016327000048477203,0.005348139995476231
6717,0.00016497100295964628,0.00357910999446176
6718,0.00017306899826508015,0.004932299998472445
6719,0.0001662599970586598,0.004355569995823316
6720,0.00017549999756738544,0.004906879999907687
6721,0.00016429999959655106,0.004584469003020786
6722,9.588999091647565e-05,0.0036436399968806654
6723,0.0001309200015384704,0.004697050011600368
6724,0.00015435999375768006,0.005058610011474229
6725,0.0001777099969331175,0.005054780005593784
6726,0.00017939000099431723,0.005273699993267655
6727,0.00018058999557979405,0.005057310001575388
6728,0.00016598000365775079,0.00468396999349352
6729,0.00015801000699866563,0.0049509290111018345
6730,0.00015605999215040356,0.00531488900014665
6731,0.0001625500008231029,0.005249490001006052
6732,0.0001601999974809587,0.004804898999282159
6733,0.00017802001093514264,0.0046524900099029765
6734,0.00017654900148045272,0.0051536200044211
6735,0.00016830999811645597,0.005429340002592653
6736,0.00016260000120382756,0.005318400013493374
6737,0.00016425098874606192,0.0051396100025158376
6738,0.00011153999366797507,0.005174100006115623
6739,0.00010102000669576228,0.004371999006252736
6740,0.00017143000150099397,0.004882229011855088
6741,0.00016818000585772097,0.004695390001870692
6742,0.00012037999113090336,0.004540409994660877
6743,0.0001566499995533377,0.004337679987656884
6744,9.243999375030398e-05,0.004257399996276945
6745,9.288000001106411e-05,0.004038359998958185
6746,0.00015659999917261302,0.004024659996503033
6747,0.00011328999244142324,0.003928870006348006
6748,0.00011978000111412257,0.003759400002309121
6749,0.00013028999092057347,0.004747510000015609
6750,0.00017025999841280282,0.004758299997774884
6751,0.00010078000195790082,0.004062478998093866
6752,9.78399912128225e-05,0.003835119990981184
6753,9.870999201666564e-05,0.00313923999783583
6754,0.00011526999878697097,0.0035294300032546744
6755,9.983099880628288e-05,0.003702549001900479
6756,0.00011316999734845012,0.0031397599959746003
6757,0.0001081400114344433,0.0032921599922701716
6758,0.00010778900468721986,0.0035788699897238985
6759,0.00011824000102933496,0.0035793889983324334
6760,0.00016573000175412744,0.004339619990787469
6761,0.00017445998673792928,0.005278190001263283
6762,0.0001541800011182204,0.004157749994192272
6763,0.00013253001088742167,0.003955730004236102
6764,0.00010633999772835523,0.004060339997522533
6765,0.0001811399997677654,0.0038426889950642362
6766,9.731999307405204e-05,0.0035976899962406605
6767,0.00017811999714467674,0.003466490001301281
6768,9.533899719826877e-05,0.0038694399991072714
6769,0.00016244000289589167,0.00382267999520991
6770,0.00011419100337661803,0.003967109994846396
6771,0.00017174000095110387,0.005374610002036206
6772,0.00016542999946977943,0.0032526400027563795
6773,0.00018264999380335212,0.005280169993056916
6774,0.0001934589963639155,0.0055334689968731254
6775,0.0001732600067043677,0.005238799989456311
6776,0.0001741299929562956,0.004290299009880982
6777,0.0001753699907567352,0.005104850002680905
6778,0.00017651999951340258,0.00490956001158338
6779,0.00018317899957764894,0.004780119998031296
6780,0.0001686000032350421,0.0039863990095909685
6781,0.00021415000082924962,0.005463819994474761
6782,0.00018149999959859997,0.004654899996239692
6783,0.00017372998991049826,0.005624409997835755
6784,0.00018427999748382717,0.004874848993495107
6785,0.00012913999671582133,0.0049480890011182055
6786,0.0001771200040820986,0.004673868999816477
6787,0.00017314999422524124,0.0054270789987640455
6788,0.00017107900930568576,0.00564531898999121
6789,0.0001843490026658401,0.005636579997371882
